"Rule title","level","id (hayabusa_rule)"
"Lolbas OneDriveStandaloneUpdater.exe Proxy Download","high","5c6e4e04-c3a5-0b21-f966-97441d749d47"
"Potential Persistence Via AutodialDLL","high","0ea81575-bcbc-e0f8-6604-6236751cb5db"
"Disable Windows Security Center Notifications","medium","75c0a3fc-9821-e555-9c15-d7829e36ed2e"
"Potential Credential Dumping Attempt Using New NetworkProvider - REG","medium","6f4258c6-a880-1da0-7c68-c7e19ed0c795"
"Potentially Suspicious Command Executed Via Run Dialog Box - Registry","high","d22a2c0b-fd48-300f-ba44-d6881df81aab"
"Directory Service Restore Mode(DSRM) Registry Value Tampering","high","04c29127-1ef3-f2f5-5b26-645eb052c42d"
"RDP Sensitive Settings Changed","high","24cd048b-21d4-3957-a68d-e073a077e305"
"Potential Persistence Via DLLPathOverride","high","35a986a0-86d6-9685-21af-3277c6172094"
"Blue Mockingbird - Registry","high","5e4e8480-72ed-5e37-7cfe-93d7cfd37974"
"Potential CobaltStrike Service Installations - Registry","high","22ff751c-b2ff-1cd8-3e5b-3bd123b3a93e"
"Potential Persistence Via Scrobj.dll COM Hijacking","medium","7bb576ef-cc9a-5126-c758-aa8d24f0edda"
"NET NGenAssemblyUsageLog Registry Key Tamper","high","9f6b7775-4d86-0f98-45b5-2cfac0e410e7"
"PowerShell as a Service in Registry","high","891340b3-d63e-73d0-742f-b481f911074c"
"Disable PUA Protection on Windows Defender","high","ac73de31-10d9-b1f0-6a99-7f5449fef005"
"VBScript Payload Stored in Registry","high","edcac99a-55ef-aa9c-92a3-d9c9d7e1e46e"
"Internet Explorer DisableFirstRunCustomize Enabled","medium","6b3466e8-35d1-e288-b322-0873400febd7"
"Disable Privacy Settings Experience in Registry","medium","6728497e-f64d-54b9-cebf-4f2234da439a"
"DNS-over-HTTPS Enabled by Registry","medium","22adc86b-0198-3dfd-0cc2-f686d342be66"
"Hypervisor Enforced Paging Translation Disabled","high","9023759d-f7e3-127f-82b8-e618efea5217"
"PowerShell Logging Disabled Via Registry Key Tampering","high","4320bfce-fa0f-05d4-9e60-55d3f27794d8"
"Old TLS1.0/TLS1.1 Protocol Version Enabled","medium","f1d2e557-5935-d1b7-cc8a-48563f722f9c"
"Modify User Shell Folders Startup Value","high","ba919d03-0c34-c3c3-272c-ec0656c3d10c"
"Hiding User Account Via SpecialAccounts Registry Key","high","7ee582b4-6e4c-aa81-c848-34f91ae9302d"
"Outlook Macro Execution Without Warning Setting Enabled","high","ae407430-a207-5af9-e0ad-439b41b90e3a"
"Winget Admin Settings Modification","low","4d50dc2c-f2bf-a039-820d-65c415ab31ee"
"Potential Persistence Via Outlook Home Page","high","fe333043-ad46-425d-1661-2d2a65e25177"
"Potential Persistence Via App Paths Default Property","high","addf4ebc-b3ab-c6ab-98ba-db37848a8ee2"
"Uncommon Extension In Keyboard Layout IME File Registry Value","high","dacb1ee4-05cc-995a-adee-964a19774888"
"Microsoft Office Protected View Disabled","high","b8f4d6cb-7db9-474a-2da3-8465b2f9b699"
"New RUN Key Pointing to Suspicious Folder","high","2c97b46f-dbd7-bf78-71c0-86ed4a55c654"
"Disable Internal Tools or Feature in Registry","medium","ebfabc1f-964a-69f3-60d7-e027eaaf1022"
"Tamper With Sophos AV Registry Keys","high","ea43cb8f-21a1-38f6-1d50-bbcb754a91f6"
"Add Port Monitor Persistence in Registry","medium","a41b0618-1e99-30df-5b32-d040dd4ca439"
"Change the Fax Dll","high","b04c5cc0-6866-8748-e7a7-d69ff8d55935"
"Lsass Full Dump Request Via DumpType Registry Settings","high","717a326e-aa46-b2cd-4db7-1e0be4003fb9"
"CrashControl CrashDump Disabled","medium","742762c2-287c-4b94-5f99-ae234cdd3d2c"
"CurrentVersion Autorun Keys Modification","medium","60c54878-2012-57de-2333-6d23649b0e92"
"Suspicious Powershell In Registry Run Keys","medium","886d79ab-1307-d072-9729-18305985ebad"
"Allow RDP Remote Assistance Feature","medium","8a77badb-a001-0da9-9213-ba6efbd70a95"
"Disable Exploit Guard Network Protection on Windows Defender","medium","a1e4b72a-2af2-0002-fb44-971730e2befa"
"Potential Persistence Via CHM Helper DLL","high","7c631357-74f2-6fac-f215-06a5d2c1e99b"
"UAC Secure Desktop Prompt Disabled","medium","4475b3bd-9b24-b189-1118-871c5fe3fe17"
"UAC Bypass Using Windows Media Player - Registry","high","42974e40-8ef8-03fa-d9ca-4d3522a5b239"
"Potential Persistence Via LSA Extensions","high","e249ebd9-4719-fbd6-ad42-802038c12f87"
"Suspicious Printer Driver Empty Manufacturer","high","21c41e20-e274-bd0e-e22d-072fc5e0962d"
"Disable Tamper Protection on Windows Defender","medium","5a289d79-b7ce-fff7-d06d-771cffd14775"
"Persistence Via Hhctrl.ocx","high","6e7e4fc7-4279-156d-6a7b-f6c593f51098"
"Scheduled TaskCache Change by Uncommon Program","high","8c9b2605-a3a3-f822-afa4-e8d7abdf70e3"
"Service Binary in Suspicious Folder","high","ed9f6502-6cf6-8a06-be4a-10027cabb474"
"Bypass UAC Using SilentCleanup Task","high","b9c795cf-be1f-5020-c75e-f51c56483739"
"Potential Attachment Manager Settings Attachments Tamper","high","fbab75d9-3bd2-3705-4511-3e0cf5a10fe4"
"Potential PendingFileRenameOperations Tampering","medium","cddc552b-0261-3637-470e-9296ae9dd79f"
"Register New IFiltre For Persistence","medium","3728b695-0511-c1dd-81df-030fda358222"
"New Root or CA or AuthRoot Certificate to Store","medium","8365c772-65e3-7f23-1606-2a2ecbd20235"
"Disable Microsoft Defender Firewall via Registry","medium","0b5acb16-e364-ec25-c330-4c4868819d39"
"New ODBC Driver Registered","low","f3d16bf4-2de2-b0e3-b8dc-37b2ca82c1cf"
"Add Debugger Entry To AeDebug For Persistence","medium","8b15d432-7c88-1622-8af2-9ab6b7134bdf"
"Custom File Open Handler Executes PowerShell","high","790cbe25-2aac-45a7-48c4-234b2a622f06"
"Disable Macro Runtime Scan Scope","high","48421345-c746-0b27-ad78-2d4de6169565"
"DHCP Callout DLL Installation","high","8db93e70-1420-c43f-ea06-00a6fc42449f"
"Office Autorun Keys Modification","medium","cb43927e-70c4-47e4-6121-af9fb00a6a77"
"Potential AMSI COM Server Hijacking","high","fbdc5117-68bf-93e5-9ab3-03ea072e0d36"
"Registry Explorer Policy Modification","medium","239ba06d-b7b1-2237-ec7e-0f41d80ff78b"
"Winlogon AllowMultipleTSSessions Enable","medium","8f6d136c-f1db-74c5-9845-308043bbbaea"
"Suspicious Shim Database Patching Activity","high","98109d4e-3967-7837-46d2-9fdaface4ac0"
"Wow6432Node Classes Autorun Keys Modification","medium","50b1dd22-8438-5c33-c5f2-00496987423b"
"Potential Persistence Via Event Viewer Events.asp","medium","406b79d8-988c-0ef9-5702-7aa379ce70e2"
"UAC Bypass Abusing Winsat Path Parsing - Registry","high","c5041759-c026-94ae-a6d4-6e6bfbfa3d0c"
"System Scripts Autorun Keys Modification","medium","672c20dd-b3a3-85e6-ece5-2b1010734c41"
"Blackbyte Ransomware Registry","high","9651c944-f6ad-6a83-4ff8-76f682bce13e"
"Potential Persistence Via Outlook LoadMacroProviderOnBoot Setting","high","2f221db9-1924-551f-ad98-7f01d47c6c7e"
"Enable Microsoft Dynamic Data Exchange","medium","40faa526-8b40-5332-0b76-013443d7e0ee"
"ClickOnce Trust Prompt Tampering","medium","6dbd4cbc-13d1-1d53-1ce4-5ad27813a654"
"Displaying Hidden Files Feature Disabled","medium","0399e65b-992d-24c3-dc62-0b2904dda8f1"
"Persistence Via New SIP Provider","medium","15d9849f-4559-6cb8-b45b-663e3ddd9cc5"
"Registry Persistence via Service in Safe Mode","high","4e584b07-47af-0e21-5779-6585650ca16e"
"Potential Persistence Via Mpnotify","high","ac9276b0-7220-7600-35b6-e24d01034d45"
"IE Change Domain Zone","medium","c2ff02fd-f4fe-2876-15ee-2a3d914b1a9f"
"UAC Bypass via Sdclt","high","4e8bf251-fcde-0996-45f9-62335b5e5d8b"
"Windows Defender Exclusions Added - Registry","medium","c86baf10-abab-0f8f-88a2-e51640a26b5c"
"Potential Registry Persistence Attempt Via Windows Telemetry","high","e4a5e8fc-9e86-a5c9-b9f4-41288262dd40"
"Potential Registry Persistence Attempt Via DbgManagedDebugger","medium","8ce03c3b-7a99-449f-6af3-9f5f4685385b"
"Potential Signing Bypass Via Windows Developer Features - Registry","high","eea69d1c-b62d-d58f-4ee3-82f9053a20ea"
"New DNS ServerLevelPluginDll Installed","high","1c9de880-3d26-4614-f41f-a4d975e609ff"
"New File Association Using Exefile","high","b0fb77bd-c468-c8dd-1a84-96bf79d003a7"
"PUA - Sysinternal Tool Execution - Registry","low","08427b1c-3ceb-9aa5-7d8d-84dfc1531fb8"
"Potential NetWire RAT Activity - Registry","high","61bb2824-c37f-f432-0767-9a80d45583aa"
"Potential COM Object Hijacking Via TreatAs Subkey - Registry","medium","6b4b0ded-e40c-4d49-68f0-b78339d9587e"
"Potential Persistence Via New AMSI Providers - Registry","high","d8884952-23ce-8a65-d998-cb775a119c95"
"PUA - Sysinternals Tools Execution - Registry","medium","cab7e60f-55aa-b72e-1943-4d3980028a43"
"Potential Persistence Via Logon Scripts - Registry","medium","c6a4d8a3-8e7d-30b4-a6f0-aee8a87463bf"
"Suspicious Execution Of Renamed Sysinternals Tools - Registry","high","6a724c01-e3a5-3f08-0a26-a25aab47a2d1"
"Potential Persistence Via Disk Cleanup Handler - Registry","medium","e3adf6e1-6fbf-d4fe-ee8f-a000db6d64c8"
"New DLL Added to AppCertDlls Registry Key","medium","0af15a7d-56b4-6742-50d9-011df5f8449e"
"New DLL Added to AppInit_DLLs Registry Key","medium","5e3a86ef-f4fb-dd10-9bc7-e7c2d0a15e70"
"Narrator's Feedback-Hub Persistence","high","e45e543e-8d13-302c-2825-398896bd0bf8"
"WINEKEY Registry Modification","high","c28049f8-7766-14aa-616f-a8628ee679bd"
"Office Application Startup - Office Test","medium","3b19eda3-3430-8cdc-686c-e0d94a32427d"
"PrinterNightmare Mimikatz Driver Name","critical","33feb9a9-afd4-3403-46c9-13a7b4a62b80"
"UAC Bypass Via Wsreset","high","95ca0984-3622-ee0b-d0b7-4bf861f58030"
"Sticky Key Like Backdoor Usage - Registry","critical","255a8d48-2f51-b8e1-ed5c-4063555a7569"
"DLL Load via LSASS","high","f90321bd-3a7e-2f0a-220f-49096e6b8ef5"
"Suspicious Run Key from Download","high","f81b1344-1639-27dc-c1e1-577c4e6c8e19"
"Disable Security Events Logging Adding Reg Key MiniNt","high","36ef53bd-ce38-b8b6-b163-c7ff42107ecb"
"Potential Qakbot Registry Activity","high","52da4b83-76bb-1c03-3d3d-d2767a05c186"
"Suspicious Camera and Microphone Access","high","139f52db-35af-c5f8-bbf8-22a2094dfea6"
"Security Support Provider (SSP) Added to LSA Configuration","high","a2b70475-be0a-993d-b01f-8ecf4bbd7576"
"CMSTP Execution Registry Event","high","8538e021-b60d-b297-e8e1-e9020ae98f78"
"Windows Registry Trust Record Modification","medium","b2a0af70-a308-0185-6128-c2e37db1ebf2"
"New PortProxy Registry Entry Added","medium","930cd1b8-c592-1982-65c9-cf7fecc0adf7"
"Wdigest CredGuard Registry Modification","high","60c241e3-567b-86bb-ae42-0e0b650b51ec"
"Atbroker Registry Change","medium","5c5490c6-68eb-786c-e6b0-12374dce833f"
"NetNTLM Downgrade Attack - Registry","high","3387665f-9c44-56db-5cb9-a35e48689376"
"Creation of a Local Hidden User Account by Registry","high","447c311d-5d73-52c3-d10c-a1205258cf04"
"Run Once Task Configuration in Registry","medium","f00c4059-0241-7fee-4186-e8d0b5741cba"
"RedMimicry Winnti Playbook Registry Manipulation","high","a250ceb5-fda2-758b-e33b-594cb197d8ca"
"Esentutl Volume Shadow Copy Service Keys","high","f6fed793-a359-2cae-0383-6ec6a9aee77b"
"Windows Credential Editor Registry","critical","092a900e-c6b2-7064-f7b5-699f1b3be49d"
"Pandemic Registry Key","critical","a36fab91-8874-79c8-32cb-b2a0117d5a0b"
"Path To Screensaver Binary Modified","medium","f5a1f729-ff8c-577e-2d33-a209e00bf7f3"
"Enable Remote Connection Between Anonymous Computer - AllowAnonymousCallback","medium","153b0ce0-9f0b-f10f-7d6e-3a23dea83494"
"HybridConnectionManager Service Installation - Registry","high","0a77c311-af5b-b0e4-4d1d-e87ede81b2c7"
"Registry Entries For Azorult Malware","critical","46595663-e666-c413-ccf4-028a618ca712"
"Registry Persistence Mechanisms in Recycle Bin","high","1617c214-9562-4819-58cd-ffa7929cf167"
"Shell Open Registry Keys Manipulation","high","b1bd0320-da55-2715-927f-f70a3cb846fa"
"Potential Credential Dumping Via LSASS SilentProcessExit Technique","critical","c42f7ed2-10ea-21b4-bcc5-6978cbf4ca0d"
"Suspicious Set Value of MSDT in Registry (CVE-2022-30190)","medium","9754f622-65d5-8c9b-7762-f074e2d502ed"
"BlueSky Ransomware Artefacts","high","21ead34c-d2d4-2799-6318-2ff9e4aa9222"
"CVE-2024-1708 - ScreenConnect Path Traversal Exploitation - Security","critical","74d067bc-3f42-3855-c13d-771d589cf11c"
"ScreenConnect User Database Modification - Security","medium","82b185f4-cdcb-ba23-9fdb-dbc1a732e1a7"
"Kapeka Backdoor Autorun Persistence","high","4f676138-05ac-facf-8305-99c355044751"
"Kapeka Backdoor Configuration Persistence","medium","48e70678-2188-d6d9-11d7-598823558254"
"Potential Raspberry Robin Registry Set Internet Settings ZoneMap","low","e46b4e96-6396-bb54-0d11-e1aada87c21e"
"Potential KamiKakaBot Activity - Winlogon Shell Persistence","high","396c509f-60dd-659f-6cd4-7e6e45322d5e"
"Forest Blizzard APT - Custom Protocol Handler DLL Registry Set","high","30840c08-9ef9-b60c-581d-256b0a2f8041"
"Forest Blizzard APT - Custom Protocol Handler Creation","high","b08e9928-878e-3e97-524a-036710d6f3f9"
"Outlook Task/Note Reminder Received","low","d2c33d76-7b09-c3b4-a954-ffd2e0da3cc8"
"CVE-2023-23397 Exploitation Attempt","critical","1aeb71a3-31b4-1a5e-85d8-1631c3a73d43"
"Potential COLDSTEEL RAT Windows User Creation","high","d1c9a56f-847c-149d-8e33-f2f0cc9d0780"
"Potential Encrypted Registry Blob Related To SNAKE Malware","medium","2d1ec565-2a6e-eb8c-5e3e-454aa8a32614"
"SNAKE Malware Covert Store Registry Key","high","58f3d2fb-ee2d-19e8-3792-abdf0eca4067"
"Diamond Sleet APT Scheduled Task Creation - Registry","high","0a08328e-c93e-0397-cb8e-61d93af17c09"
"Potential Ursnif Malware Activity - Registry","high","4adab006-3d6b-cf15-fdcc-f081f50e87f5"
"CVE-2021-31979 CVE-2021-33771 Exploits","critical","a4072638-9c3a-3307-e4f9-458edbb60efb"
"Small Sieve Malware Registry Persistence","high","8376c984-b3da-370c-ff20-3c9c0dc9f18e"
"CVE-2020-1048 Exploitation Attempt - Suspicious New Printer Ports - Registry","high","630f16a8-0e53-642e-ff10-1e8fdeb631b8"
"FlowCloud Registry Markers","critical","0b8e16f0-ba71-e4bd-3716-69afe0091614"
"Leviathan Registry Key Activity","critical","09b9f622-28c3-d403-0447-f3858c57995e"
"OceanLotus Registry Activity","critical","91264309-c919-28fd-5fff-f994208d1f34"
"OilRig APT Registry Persistence","critical","e3b2e8dd-18aa-f9bc-9af7-bc31d7717574"
"User Account Hidden By Registry","high","1b78376c-c1d2-a830-93b1-5dee98965490"
"SilentProcessExit Monitor Registration","high","9482abf0-5008-838f-0912-a85e0c7792a7"
"Abusing Windows Telemetry For Persistence - Registry","high","7c470022-ced9-05c4-b9fc-5aff8e5f4dce"
"Potential Persistence Via COM Hijacking From Suspicious Locations","high","79389718-9e14-e5e9-1cc7-2c027078bf22"
"Office Security Settings Changed","high","ea79a782-319f-b5bd-9293-cab2134f5c43"
"Service Binary in Uncommon Folder","medium","f9252ab9-0f85-c10d-fd51-576b83182926"
"Windows Defender Exclusion Deleted","medium","7bd85790-c82a-56af-7127-f257e5ef6c6f"
"Potential Persistence Via COM Search Order Hijacking","medium","20f7b927-82bf-9d38-6573-0ed63831fdc5"
"Sysinternals SDelete Registry Keys","medium","a08aa16a-ae4f-9e1e-7a2d-3ad02f750ff0"
"Autorun Keys Modification","medium","b8939982-1774-1f45-f838-7bf9ac9be3c2"
"Adwind RAT / JRAT - Registry","high","6c44673b-8c80-9ce9-718d-46f34b17ffcc"
"Disable Microsoft Office Security Features","high","d226853e-3dbf-ce71-60c1-5458858abbbc"
"Service Registry Key Read Access Request","low","d1909400-93d7-de3c-ba13-153c64499c7c"
"Windows Defender Exclusion Registry Key - Write Access Requested","medium","777523b0-14f8-1ca2-12c9-d668153661ff"
"SysKey Registry Keys Access","high","63308dbe-54a4-9c70-cc90-6d15e10f3505"
"Suspicious Teams Application Related ObjectAcess Event","high","04a055ea-ffa9-540b-e1d2-d5c1bfd5bc7b"
"WCE wceaux.dll Access","critical","de10da38-ee60-f6a4-7d70-4d308558158b"
"Azure AD Health Monitoring Agent Registry Keys Access","medium","321196fe-fb10-6b13-c611-3dfe40baa1af"
"SCM Database Handle Failure","medium","474caaa9-3115-c838-1509-59ffb6caecfc"
"Password Dumper Activity on LSASS","high","d81faa44-ff28-8f61-097b-92727b8af44b"
"Potentially Suspicious AccessMask Requested From LSASS","medium","c7f94c63-6fb7-9686-e2c2-2298c9f56ca9"
"Processes Accessing the Microphone and Webcam","medium","32337bc9-8e75-bdaf-eaf4-d3b19ee08a67"
"ISO Image Mounted","medium","4faa08cb-e57e-bb07-cfc2-2153a97a99bf"
"SAM Registry Hive Handle Request","high","d7742b08-730d-3624-df95-cc3c6eaa3a39"
"Potential Secure Deletion with SDelete","medium","70c3269a-a7f2-49bd-1e28-a0921f353db7"
"Azure AD Health Service Agents Registry Keys Access","medium","763d50d7-9452-0146-18a1-9ca65e3a2f73"
"LSASS Access From Non System Account","medium","06b8bcc0-326b-518a-3868-fe0721488fb8"
"Sysmon Channel Reference Deletion","high","249d836c-8857-1b98-5d7b-050c2d34e275"
"Stored Credentials in Fake Files","high","888d3e17-a1ed-6b11-895c-e1f9b96b35be"
"Suspicious Multiple File Rename Or Delete Occurred","medium","a4504cb2-23f6-6d94-5ae6-d6013cf1d995"
"Access To Browser Credential Files By Uncommon Applications - Security","low","7619b716-8052-6323-d9c7-87923ef591e6"
"BlueSky Ransomware Artefacts","high","21ead34c-d2d4-2799-6318-2ff9e4aa9222"
"CVE-2024-1708 - ScreenConnect Path Traversal Exploitation - Security","critical","74d067bc-3f42-3855-c13d-771d589cf11c"
"ScreenConnect User Database Modification - Security","medium","82b185f4-cdcb-ba23-9fdb-dbc1a732e1a7"
"CVE-2023-23397 Exploitation Attempt","critical","1aeb71a3-31b4-1a5e-85d8-1631c3a73d43"
"Password Policy Enumerated","medium","9bcf333e-fc4c-5912-eeba-8a0cefe21be4"
"Reconnaissance Activity","high","5ac4b7f8-9412-f919-220c-aa8a1867b1ef"
"AD Privileged Users or Groups Reconnaissance","high","93c95eee-748a-e1db-18a5-f40035167086"
"Enabled User Right in AD to Control User Objects","high","eaafcd7e-3303-38d1-9cff-fcfbae177f4d"
"HackTool - NoFilter Execution","high","22d4af9f-97d9-4827-7209-c451ff7f43c6"
"HackTool - EDRSilencer Execution - Filter Added","high","4d56e133-40b5-5b28-07b5-bab0913fc338"
"HackTool - NoFilter Execution","high","22d4af9f-97d9-4827-7209-c451ff7f43c6"
"HackTool - EDRSilencer Execution - Filter Added","high","4d56e133-40b5-5b28-07b5-bab0913fc338"
"Possible Hidden Service Created","medium","15db3cc7-30bd-47a0-bd75-66208ce8e3fe"
"Process Ran With High Privilege","medium","5b6e58ee-c231-4a54-9eee-af2577802e08"
"Potential Privileged System Service Operation - SeLoadDriverPrivilege","medium","a25c0c49-11f8-ace9-6bbd-80cfa6e2b2d7"
"User Couldn't Call a Privileged Service 'LsaRegisterLogonProcess'","high","cd93b6ed-961d-ed36-92db-bd44bccda695"
"SCM Database Privileged Operation","medium","ec9c7ea2-54d7-3a55-caa8-4741f099505a"
"Lateral Movement Indicator ConDrv","low","6683ccd7-da7a-b988-1683-7f7a1bf72bf6"
"Process Ran With High Privilege","medium","5b6e58ee-c231-4a54-9eee-af2577802e08"
"Potential Privileged System Service Operation - SeLoadDriverPrivilege","medium","a25c0c49-11f8-ace9-6bbd-80cfa6e2b2d7"
"User Couldn't Call a Privileged Service 'LsaRegisterLogonProcess'","high","cd93b6ed-961d-ed36-92db-bd44bccda695"
"Logon Proc Registered With LSA","informational","614c150b-905d-4071-9b8e-0425e370c493"
"Svc Installed","informational","95fe88c9-5b9d-4454-97b4-957918b84208"
"Abnormal Logon Proc Registered With LSA","informational","41ca6049-dd12-462c-a772-7bba78d8e2f0"
